category,item_idx,text,fragmentation,frequency_score,lf_score,z_fragmentation,z_frequency,peak_layer
idiom,20,This diamond is a cut above the rest and You will like it because you have an expensive taste .,1.0,99.03820827487596,1.4548954545267856,-0.8190593351766762,0.6358361193501093,1
idiom,21,The army is wise to batten down the hatches near the border when our neighbouring country seems to b,1.6666666666666667,98.00874038477043,0.7274812540420799,-0.2055439977045632,0.5219372563375166,1
idiom,22,The fact that she had no backup plan in case she got caught made her a sitting duck .,1.0,93.78887079174126,0.8741162222215005,-0.8190593351766762,0.05505688704482438,1
idiom,23,The current prime minister thinks it is a joke to volte face on the plans that he announces publicly,1.3333333333333333,98.32025769621518,1.0687047550040054,-0.5123016664406198,0.5564030885633856,1
idiom,24,"It turns out my assignment is due on Monday not Tuesday , I have been living in a fool ' a paradise ",1.0,95.13171050297528,1.0226860977734575,-0.8190593351766762,0.20362676259678142,1
idiom,25,"The play can begin at the drop of a dime , you just need to say the word .",1.0,93.71522794342938,0.8659684822362623,-0.8190593351766762,0.04690914705958611,1
idiom,26,"As a rule of thumb , I do not start a new project on Fridays .",1.0,95.1383625485801,1.0234220706370887,-0.8190593351766762,0.20436273546041261,1
idiom,27,When the share market crashed his fingers were burnt from all the investments that he had made .,1.0,92.56172292012707,0.7383463272412376,-0.8190593351766762,-0.08071300793543854,1
idiom,28,Whenever we speak she brings up the fight we had years ago and this makes me think we still have som,1.5,99.62976998704532,1.0602084978004582,-0.3589228320725915,0.7012856657278667,1
idiom,29,Today is only a dry run so we will not be using the actual costumes .,1.0,79.26900066117301,-0.7323415554880228,-0.8190593351766762,-1.551400890664699,1
idiom,30,The kids need to understand that even though they have been born with a silver spoon in their mouths,1.2,97.12349421876763,1.05899961366901,-0.6350047339350423,0.42399487973396777,1
idiom,31,This week will be so hectic as I have a lot on my plate .,1.0,97.18638628630404,1.2500125038031455,-0.8190593351766762,0.4309531686264694,1
idiom,32,The man beat his own mother black and blue ! How could someone do such a horrible act ? The mother i,1.0,97.64154746738483,1.3003708894418233,-0.8190593351766762,0.48131155426514727,1
idiom,33,The trip was up a blind alley .,1.0,93.00900243505184,0.7878326965475535,-0.8190593351766762,-0.03122663862912272,1
idiom,34,My father told me never to toot my own horn .,1.25,98.07364822370224,1.1181096509345392,-0.5889910836246338,0.5291185673099055,1
idiom,35,"Last night , I met Sara for a pep talk because I had my interview the very next day .",2.0,99.90949186434665,0.6310200253154765,0.10121367103149319,0.7322336963469697,1
idiom,36,This moment which has come to pass shall remain the most memorable for me in my life time .,1.0,99.50250761961587,1.5062648735942878,-0.8190593351766762,0.6872055384176116,1
idiom,37,I am really tired after all that exercise and I am going to hit the sack .,1.0,90.23721597781038,0.48116618559776114,-0.8190593351766762,-0.33789314957891503,1
idiom,38,Our teacher told us that we will get a long summer break and this was just music to my ears .,1.0,87.84852687426424,0.2168850209306561,-0.8190593351766762,-0.6021743142460201,1
idiom,39,He is too long in the tooth to be working with 18 year old paired opposite him in movies .,1.0,96.01629818365558,1.1205556204975755,-0.8190593351766762,0.30149628532089945,1
idiom,40,"I will give you the information regarding what really happened , but strictly off the record .",1.0,99.00561997065037,1.451289930901933,-0.8190593351766762,0.6322305957252569,1
idiom,41,Two of the new students were thrown into the lion 's den as their ragging was taking place .,1.3333333333333333,92.01996419990002,0.37164924431452256,-0.5123016664406198,-0.14065242212609724,1
idiom,42,"I have an exam tomorrow , I need to hit the books tonight .",1.0,96.19193906457456,1.1399882777251371,-0.8190593351766762,0.320928942548461,1
idiom,43,"During an analysis of the news , he went out on a limb and expressed an opinion that was opposite to",1.0,92.93988163390365,0.7801852694281985,-0.8190593351766762,-0.03887406574847766,1
idiom,44,The operations guide covers all the rules from A to Z .,1.0,99.60581590363,1.517694755188541,-0.8190593351766762,0.6986354200118647,1
idiom,45,"The building blocks of success , in my view , come from perseverance and hard work .",1.0,93.49188047281933,0.8412576357846885,-0.8190593351766762,0.02219830060801227,1
idiom,46,People tend to get set in their ways as they grow older .,1.0,99.3840608924223,1.4931600961800764,-0.8190593351766762,0.6741007610034003,1
idiom,47,Every employee undergoes a learning curve while getting to know the company .,1.0,80.50104013804003,-0.5960304602605664,-0.8190593351766762,-1.4150897954372426,1
idiom,48,"Do not speak to her in a rude tone , she is just going through some baby blues right now and needs c",1.0,76.325772846753,-1.0579760943322756,-0.8190593351766762,-1.8770354295089517,1
idiom,49,"In the capital 's well-to-do suburbs , hiring a security guard has become a must for every family .",3.0,94.35436186053012,-0.9038646627169671,1.0214866772396625,0.11762201452269533,1
idiom,50,"This politician , who looks so successful and empathetic now has the blood of many people on his han",1.0,80.51837577204044,-0.594112470373531,-0.8190593351766762,-1.4131718055502072,1
idiom,51,The movie had everyone in the theatre in stitches .,2.0,95.02386673332151,0.09048141029128833,0.10121367103149319,0.1916950813227815,1
idiom,52,She 's been on cloud nine since she heard the news of her engagement .,1.0,97.2164884724753,1.2533429668628033,-0.8190593351766762,0.4342836316861271,1
idiom,53,"The company had put a lot of trust on him , but he sold them out by leaking confidential information",1.0,90.90927416103594,0.5555217470323714,-0.8190593351766762,-0.26353758814430467,1
idiom,54,The fellow has always been a scapegoat since he is the youngest of the four siblings .,2.0,90.1026632371676,-0.45399354444292084,0.10121367103149319,-0.35277987341142764,1
idiom,55,The chief of security said that his team would leave no stone unturned in nabbing the miscreants .,1.25,94.21957394655787,0.691700355072162,-0.5889910836246338,0.10270927144752821,1
idiom,56,The horrible weather accounted for more than 20 percent absenteeism at work today .,1.5,99.3128907236888,1.0251494268420849,-0.3589228320725915,0.6662265947694934,1
idiom,57,My grandmother always advised me to go with the flow and to stay safe .,1.0,98.97689522826595,1.44811186626353,-0.8190593351766762,0.6290525310868538,1
idiom,58,Susan is a very smart girl but the fact that she gives herself airs about her job makes me like her ,1.3333333333333333,90.98688135975874,0.2573504283719969,-0.5123016664406198,-0.2549512380686229,1
idiom,59,"After the event and how he behaved there , he was the laughing stock in school for days to come .",2.0,98.28357065681895,0.4511304156779345,0.10121367103149319,0.5523440867094277,1
idiom,60,Teenage¾girls¾often¾have¾a¾crush¾on¾this¾teacher .,19.0,84.12111094041889,-16.760425087739122,15.745854776570372,-1.0145703111687505,1
idiom,61,They have been dating each other for quite some time now and are planning to tie the knot a few mont,1.0,87.03549907812055,0.12693278204255642,-0.8190593351766762,-0.6921265531341197,1
idiom,62,"My grandmother is a very warm-hearted person , everybody loves her .",2.0,70.42883520665688,-2.630677893044369,0.10121367103149319,-2.529464222012876,1
idiom,63,The political party is in deep water after it was discovered that their candidate had lied in the re,1.0,93.00386221799357,0.7872639902438389,-0.8190593351766762,-0.03179534493283732,1
idiom,64,"We can keep on arguing about this till the cows come home , but it wo n't solve anything .",1.2,96.70858127321497,1.013094235558762,-0.6350047339350423,0.37808950162371957,1
idiom,65,The president has been attacking foreign ministers and even the people in his own party like a bull ,1.0,95.91759257766095,1.1096349726524017,-0.8190593351766762,0.2905756374757255,1
idiom,66,My dream has always been to settle in Australia and But I know it 's like a trip to the sun and I ju,1.0,98.37601393301188,1.3816312144697598,-0.8190593351766762,0.5625718792930836,1
idiom,67,"I heard on the grapevine that he was being promoted , but I do n't know anything further .",1.3333333333333333,89.00305994097822,0.03786324845036848,-0.5123016664406198,-0.4744384179902513,1
idiom,68,"It is a very hard assignment , and I had to burn the midnight oil to get it completed on time .",1.0,94.15345664478882,0.9144534824038814,-0.8190593351766762,0.09539414722720516,1
idiom,69,"Susan might look young , but she was not born yesterday and She is not going to fall for your lies .",1.0,94.19377207269677,0.9189139240016388,-0.8190593351766762,0.09985458882496266,1
idiom,70,The shot that he took at him was completely below the belt and Decent people do not compete like thi,1.0,90.56403971338419,0.5173254988169134,-0.8190593351766762,-0.30173383635976286,1
idiom,71,Most people in this city do n't own a car - they just rent one as and when they need it .,1.0,99.87502217348535,1.5474793539575633,-0.8190593351766762,0.7284200187808872,1
idiom,72,That corner store is a one stop shop for anyone looking for video games .,1.0,98.48978407056812,1.3942185806586307,-0.8190593351766762,0.5751592454819545,1
idiom,73,"The two of us had the same idea at the same time and Well , great minds think alike !",1.0,90.76585202625341,0.5396537260483522,-0.8190593351766762,-0.279405609128324,1
idiom,74,"I have done everything for her , but she left me because of that guy , she stabbed in my back .",1.25,94.346970698747,0.7057953505210743,-0.5889910836246338,0.11680426689644052,1
idiom,75,I have cleaned up this mess over and over again but every time I come back it is dirty again .,1.0,99.58112270403639,1.5149627347099155,-0.8190593351766762,0.6959033995332393,1
idiom,76,The guy just zipped past me in the queue today without bothering about the rules of the organization,2.0,98.72260566673654,0.49970462467750815,0.10121367103149319,0.6009182957090013,1
idiom,77,"I did not go to work today , as I was feeling a bit under the weather .",1.0,98.95518537033752,1.4457099184631383,-0.8190593351766762,0.6266505832864621,1
idiom,78,The management was so focused on planning for the next year 's budget that they let this issue fall ,1.0,92.16174012137633,0.694092799336026,-0.8190593351766762,-0.12496653584065023,1
idiom,79,"Well , speak of the devil !",1.25,95.23092677105676,0.8035949929934962,-0.5889910836246338,0.21460390936886237,1
idiom,80,"It is obvious that Steve really loves Sarah , but she told me that he has not said those three littl",1.0,92.65702859170146,0.7488908111783349,-0.8190593351766762,-0.07016852399834131,1
idiom,81,"As the things were not going well for her at work , she was feeling a bit down in the dumps .",1.0,91.73842812834282,0.6472581625595754,-0.8190593351766762,-0.17180117261710082,1
idiom,82,"I know its difficult to get over your loss , but try to pull yourself together and get on with life ",1.0,95.65829718383299,1.080946899109495,-0.8190593351766762,0.2618875639328189,1
idiom,83,The day that I started my journey towards my real career was a red-letter day for me .,2.0,84.32636951508604,-1.0930744654655566,0.10121367103149319,-0.9918607944340634,1
idiom,84,The joke he cracked went down like a lead balloon .,1.0,93.88166346830938,0.88438267196567,-0.8190593351766762,0.06532333678899384,1
idiom,85,"I 'll take a rain check on the party tonight , I have a lot of work to finish right now .",1.0,95.93607048211875,1.1116793417180388,-0.8190593351766762,0.29262000654136255,1
idiom,86,"When Ted and Judy were living apart in different cities , he would write a letter to her every week ",1.0,81.10133685958942,-0.5296144848699644,-0.8190593351766762,-1.3486738200466406,1
idiom,87,His method of teaching physics breaks the mould .,1.3333333333333333,94.19125235845253,0.611877477665723,-0.5123016664406198,0.0995758112251032,1
idiom,88,"Good grief , is she going to kick her brother in front of the entire school ? This is really shockin",1.0,89.75544661431036,0.4278639085045647,-0.8190593351766762,-0.3911954266721115,1
idiom,89,A serious bone of contention between the landowners and the developers was the compensation price fo,1.0,86.17745238747963,0.031999716703626,-0.8190593351766762,-0.7870596184730502,1
idiom,90,"From now on , every student must switch off their phones before coming to my class .",1.0,99.26545290351713,1.480037476999478,-0.8190593351766762,0.6609781418228019,1
idiom,91,"After a hard week , I like to veg out in front of the television during the weekend .",1.0,68.34089919530406,-1.9414111571840376,-0.8190593351766762,-2.7604704923607137,1
idiom,92,I feel snowed under with all the work my boss keeps throwing my way .,1.5,90.13535232996297,0.009759633390012068,-0.3589228320725915,-0.34916319868257945,1
idiom,93,The feedback that we received from the public was heart-warming,3.0,93.07112179022,-1.045840518773575,1.0214866772396625,-0.024353841533912592,1
idiom,94,"Just by reading her facial expressions , I can easily tell you that she is miles away .",1.5,99.10876027371488,1.0025647242187765,-0.3589228320725915,0.643641892146185,1
idiom,95,I think Charlie has fallen for Jenny .,1.0,99.23763525826062,1.4769597722970238,-0.8190593351766762,0.6579004371203476,1
idiom,96,Recently a party was hosted in the city where all the tall poppies were invited to raise charity for,2.0,95.35132879650385,0.12671134716906995,0.10121367103149319,0.22792501820056313,1
idiom,97,The waiter asked us to come on and get the table before the people who had reserved it would arrive ,1.0,99.89397042460209,1.5495757615085095,-0.8190593351766762,0.7305164263318333,1
idiom,98,The man was in the cross hairs from the very beginning of the interrogation .,1.0,90.83966285551487,0.5478200512069109,-0.8190593351766762,-0.2712392839697653,1
idiom,99,The family 's meeting on property dispute begins today and I 'm just sitting down with a cup of coff,1.5,97.52799234544409,0.8276708091707227,-0.3589228320725915,0.46874797709813115,1
idiom,100,The master chef always told me that there 's no time like the present to start working on your signa,1.2,98.43596297431101,1.2042092898839918,-0.6350047339350423,0.5692045559489495,1
idiom,101,I started learning tennis after having tried swimming because variety is the spice of life .,1.2,95.16181268914654,0.8419619595914815,-0.6350047339350423,0.20695722565643912,1
idiom,102,The young students just ca n't sit still ; they must have ants in their pants .,1.0,91.79863250068537,0.6539190886788939,-0.8190593351766762,-0.16514024649778225,1
idiom,103,Adventure and traveling based reality shows are now outdated and a dime a dozen .,1.0,90.78268371740498,0.5415159604154154,-0.8190593351766762,-0.27754337476126084,1
idiom,104,The girl has decided to marry him even though her parents did n't approve come what may .,1.0,99.4311493122188,1.4983698919662591,-0.8190593351766762,0.679310556789583,1
idiom,105,He should not become the chairman of the committee as he has too many axes of his own to grind .,1.0,95.1479576204222,1.0244836557373558,-0.8190593351766762,0.20542432056067955,1
idiom,106,As soon as they heard about the picnic the children in the class gingered up .,1.5,97.88478388242947,0.8671457173108736,-0.3589228320725915,0.5082228852382822,1
idiom,107,We were all quite taken aback by his decision to retire from upcoming football tournament .,1.5,89.19008993028119,-0.09482285393873208,-0.3589228320725915,-0.4537456860113236,1
idiom,108,The counselor has been working round the clock with patients .,1.0,98.67080034187484,1.4142459634325613,-0.8190593351766762,0.5951866282558851,1
idiom,109,He has really turned over a new leaf .,1.0,95.40952411668897,1.0534230008236007,-0.8190593351766762,0.23436366564692457,1
idiom,110,The blood vessels in the back of his right leg stood out .,1.0,89.79576204221831,0.4323243501023222,-0.8190593351766762,-0.386734985074354,1
idiom,111,"Arm in arm , they went through everything together .",1.0,94.80145995602932,0.9861476470184989,-0.8190593351766762,0.16708831184182266,1
idiom,112,He drives me crazy with the lazy way he executes all his tasks .,1.5,97.42411292620126,0.8161777379871678,-0.3589228320725915,0.4572549059145763,1
idiom,113,If you do not stop complaining then I will hang up on you .,1.0,95.82392640015482,1.0992718800069468,-0.8190593351766762,0.28021254483027047,1
idiom,114,I wanted to have a meaningful conversation with him when he was back from work but he was gone befor,1.0,94.45380658270307,0.9476837723071722,-0.8190593351766762,0.128624437130496,1
idiom,115,"After having a blazing row with his wife , he stormed out of the room and banged the door behind him",1.5,98.506044626491,0.9358811223323091,-0.3589228320725915,0.5769582902597176,1
idiom,116,"He is such an innocent little child , he could not hurt a fly .",1.0,97.74213446001517,1.3114996912282273,-0.8190593351766762,0.4924403560515512,1
idiom,117,"Following the aftermath of the hurricane , my heart goes out to all the residents of New Orleans .",1.0,98.66928851332828,1.4140786968726446,-0.8190593351766762,0.5950193616959685,1
idiom,118,"The study plans were such that it required you to read when your mind was fresh , strike while the i",1.0,94.14915633247864,0.9139777019667876,-0.8190593351766762,0.09491836679011142,1
idiom,119,The confusion arose because they were not on the same page .,1.0,99.55542161874506,1.512119203191344,-0.8190593351766762,0.6930598680146679,1
idiom,120,We were asked to be there at five on the dot .,1.0,98.26200190288819,1.3690170856313026,-0.8190593351766762,0.5499577504546265,1
idiom,121,"At the end of the day , I have decided that law school would be the best path for me .",1.0,99.54100885326798,1.5105245953201478,-0.8190593351766762,0.6914652601434716,1
idiom,122,The prime minister keeps wagging the dog to keep people from actually finding out about the scam and,2.0,99.10378803760624,0.5418780999843023,0.10121367103149319,0.6430917710157954,1
idiom,123,"By accepting two part-time jobs , he is clearly biting off more than he can chew .",1.3333333333333333,95.8945791875635,0.8003311351709586,-0.5123016664406198,0.2880294687303387,1
idiom,124,She started to tell some cock and bull story to the police officers about how she found a huge bag c,1.0,92.93646826100746,0.7798076187062568,-0.8190593351766762,-0.03925171647041931,1
idiom,125,No matter how strong you are but you ca n't stop the acts of God .,1.0,98.96308719420747,1.4465841650162985,-0.8190593351766762,0.6275248298396223,1
idiom,126,As I am the new kid on the block I know that I will have to work hard to prove myself .,1.0,99.45836222605666,1.5013806900447442,-0.8190593351766762,0.6823213548680679,1
idiom,127,The sun was shining so he made the best of his day and went to the beach with his family .,1.0,94.38910032091081,0.9405247635427731,-0.8190593351766762,0.12146542836609701,1
idiom,128,This endeavor was all in vain .,1.0,93.97714384007138,0.894946484483024,-0.8190593351766762,0.07588714930634788,1
idiom,129,He seemed to be as sick as a dog according to his friends .,1.0,99.3568681362984,1.4901515283223914,-0.8190593351766762,0.6710921931457152,1
idiom,130,The movie gave me a chill to the marrow and I am not recommending it to anyone and It is horrible .,1.2,92.20420570543938,0.5147365299106972,-0.6350047339350423,-0.12026820402434509,1
idiom,131,These books are selling like hotcakes .,1.5,90.80324458563803,0.0836542825261859,-0.3589228320725915,-0.2752685495464056,1
idiom,132,That meal was just what the doctor ordered,1.0,95.47459321733241,1.0606221535623814,-0.8190593351766762,0.24156281838570526,1
idiom,133,If we get off before five o'clock the traffic will not be as bad .,1.0,99.71355888471399,1.5296152853585452,-0.8190593351766762,0.710555950181869,1
idiom,134,"They have a crazy schedule , but taking all things into account , there 's a method to their madness",1.0,92.67119274537312,0.7504579129930132,-0.8190593351766762,-0.06860142218366296,1
idiom,135,The negative political climate in America seems to have come to a head .,1.0,99.22755640128365,1.475844661897586,-0.8190593351766762,0.6567853267209098,1
idiom,136,He was in his late teens when he came out of the closet .,1.0,96.93675315669802,1.2223934494298354,-0.8190593351766762,0.4033341142531591,1
idiom,137,I am looking forward to seeing my best friend next weekend and I have not seen him for six months .,1.0,96.70206361236986,1.1964277320754249,-0.8190593351766762,0.37736839689874874,1
idiom,138,He had butterflies in his stomach as he walked out onto the stage for his dance performance .,1.0,86.89063230717132,0.11090492856794998,-0.8190593351766762,-0.7081544066087262,1
idiom,139,We can not compare Sara and Salina and They are apples and oranges .,1.5,88.92360495180962,-0.12430637289990681,-0.3589228320725915,-0.4832292049724983,1
idiom,140,I need to submit this assignment in two days time and I have to put pedal to the metal else I will m,1.0,92.38938790429654,0.719279426224692,-0.8190593351766762,-0.09977990895198423,1
idiom,141,I told Steve that Hannah would agree to going to prom with me and he said `` you wish ! '',1.0,97.84903753635108,1.3233272955316122,-0.8190593351766762,0.504267960354936,1
idiom,142,Martha let us know that our grandfather passed away two nights ago .,1.0,92.48661527793456,0.7300365245446171,-0.8190593351766762,-0.08902281063205905,1
idiom,143,The birth of his daughter was the zenith of his life .,2.0,98.81009014529681,0.5093837829446427,0.10121367103149319,0.6105974539761359,1
idiom,144,"After his mother 's death , David found a treasure trove when he found her collection of music recor",1.3333333333333333,96.05412749350921,0.817983332794082,-0.5123016664406198,0.3056816663534622,1
idiom,145,The beggar was lying shivering on the road when a good Samaritan came along and gave him a blanket a,1.5,84.84462434084276,-0.5755989856223058,-0.3589228320725915,-0.9345218176948973,1
idiom,146,As a politician you must keep your friends close and your enemies closer .,1.0,95.58888745545146,1.0732675054920227,-0.8190593351766762,0.25420817031534654,1
idiom,147,"In a nutshell , all the new mayor was saying is that the fight against crime will be taken much more",1.0,87.82474077179855,0.21425336038797926,-0.8190593351766762,-0.6048059747886969,1
idiom,148,If you want to see what it looks like you should drop by over the weekend .,1.0,99.01549725048783,1.4523827390933841,-0.8190593351766762,0.6333234039167079,1
idiom,149,The entire group cracked up at the joke of their teacher .,1.5,97.78654862309376,0.8562771079510056,-0.3589228320725915,0.49735427587841413,1
idiom,150,"There were tickets available for the match till last week , but you have missed the boat by waiting ",1.0,85.27841834513231,-0.06746813092635617,-0.8190593351766762,-0.8865274661030323,1
idiom,151,Do n't let the difficulties intimidate you ; keep your chin up .,1.0,94.18943816419667,0.9184344265298804,-0.8190593351766762,0.09937509135320421,1
idiom,152,The call-back of the military and troops from Afghanistan shows a change of heart by the British gov,1.0,93.06292431987873,0.7937985371845542,-0.8190593351766762,-0.025260797992121987,1
idiom,153,The child hung on to her mother and would not let go of her hands .,1.0,92.52498212682697,0.7342813781318168,-0.8190593351766762,-0.08477795704485938,1
idiom,154,"I ran into my 5th grade teacher at the mall the other day , itês such a small world .",1.0,99.40816951831125,1.4958274402555354,-0.8190593351766762,0.6767681050788592,1
idiom,155,The soldier bit the dust after a very long fight and even at that he managed to take many enemy sold,1.0,97.31862088984212,1.2646427522437884,-0.8190593351766762,0.4455834170671123,1
idiom,156,The prisoner has been awarded the death penalty is cooling his heels until the President evaluates i,1.5,90.14449049362209,0.010770666818834873,-0.3589228320725915,-0.34815216525375664,1
idiom,157,These set of rules would provide a level playing field to all the competitors and all would have a f,1.0,98.57135561970188,1.403243540824759,-0.8190593351766762,0.5841842056480829,1
idiom,158,"When he told us the stories of his youth , everyone could agree that they were far-fetched .",3.0,91.86501857197379,-1.1792820632398056,1.0214866772396625,-0.1577953860001431,1
idiom,159,The presentation will be followed by high tea and snacks for all the employees present .,2.0,96.31315411781782,0.23312633258755955,0.10121367103149319,0.33434000361905275,1
idiom,160,"A good presentation should contain more of graphics and less of text , since a picture is worth a th",1.0,95.22947541565206,1.0335026686480182,-0.8190593351766762,0.21444333347134192,1
idiom,161,The laundry man better get cracking with our clothes else we will miss the event .,2.0,97.25169727951493,0.33696541298334304,0.10121367103149319,0.43817908401483624,1
idiom,162,He kept harping on about something and I had stopped paying attention a long while back .,3.0,98.92693769385001,-0.3979613766993628,1.0214866772396625,0.6235253005402996,1
idiom,163,"If nothing seems to be working , just pray to the God , sometimes that does the trick .",1.0,91.96634468078244,0.6724745257255622,-0.8190593351766762,-0.14658480945111402,1
idiom,164,The work is almost entirely in the can if only he can convince the managing directors to give him a ,1.0,99.89598619599748,1.5497987835883968,-0.8190593351766762,0.7307394484117206,1
idiom,165,You 're going to have to take it on the chin when your father gets home and sees what you 've done .,1.0,94.62063182338618,0.9661410796386914,-0.8190593351766762,0.1470817444620153,1
idiom,166,The bank manager caught the security guard while taking forty winks on duty .,1.3333333333333333,86.36300414442599,-0.25422876957875307,-0.5123016664406198,-0.7665304360193729,1
idiom,167,She decided not to take the family dispute to court as she feared it would only lead to a lot of was,1.0,83.44205060392511,-0.2706412457041891,-0.8190593351766762,-1.0897005808808653,1
idiom,168,"Do n't be so cold hearted , forgive them and speak with your children .",1.5,88.04634124053261,-0.22136558206709794,-0.3589228320725915,-0.5802884141396895,1
idiom,169,"When the auditor asked for more evidences , the treasury department stirred up a Hornet 's nest beca",1.8,97.73525843981086,0.574520533166963,-0.08284093021014065,0.49167960295682245,1
idiom,170,`` If you decide to live here you get the greenery of the countryside and the amenities of urban lif,2.0,97.1222847559304,0.3226473954545419,0.10121367103149319,0.4238610664860351,1
idiom,171,"While it 's sad that the results have not been as good as you expected , you should now focus on mov",1.5,96.97251294125238,0.7662133580229616,-0.3589228320725915,0.40729052595037013,1
idiom,172,"I woke up from a nightmare , breathing heavy and in cold sweat .",1.0,77.6966989727629,-0.9062987778005465,-0.8190593351766762,-1.7253581129772226,1
idiom,173,I 'm not as dumb as you think ; do n't try to pull the wool over my eyes .,1.0,95.41949546585822,1.0545262167121143,-0.8190593351766762,0.23546688153543816,1
idiom,174,Both the man and his wife must work long hours just to keep the wolf from the door .,1.0,89.25835738820531,0.3728666636042201,-0.8190593351766762,-0.44619267157245607,1
idiom,175,The last straw in their relationship was when he physically abused her .,2.0,99.77040363806421,0.6156315018032141,0.10121367103149319,0.7168451728347073,1
idiom,176,The team is divided into people of the same region batting against the others and birds of a feather,1.0,86.83806098917935,0.1050885127244755,-0.8190593351766762,-0.7139708224522007,1
idiom,177,The must haves this season include a tunic and a head scarf .,1.5,96.11990883337903,0.6718824522997282,-0.3589228320725915,0.31295962022713664,1
idiom,178,He eats like a horse - there 's never enough left for everyone else once he 's been at the buffet .,1.0,97.35342654260266,1.2684936001565195,-0.8190593351766762,0.4494342649798434,1
idiom,179,The government finally agreed to give the new pension policy its seal of approval .,1.5,99.87703794488074,1.087565872933366,-0.3589228320725915,0.7286430408607745,1
idiom,180,The company is now just a has-been .,1.5,98.83945321528977,0.9727689743457599,-0.3589228320725915,0.6138461422731684,1
idiom,181,Mom made sure we stayed up to welcome our dad home after months of him being on military tour .,2.0,91.58556546419183,-0.28992735137342324,0.10121367103149319,-0.18871368034193003,1
idiom,182,The beggar had to beg all day long before getting enough money to feed his hungry children .,1.0,99.64199900017738,1.5216980015225268,-0.8190593351766762,0.7026386663458505,1
idiom,183,The new student is very arrogant because he is a blue blood .,1.0,96.33230394607409,1.1555180485546632,-0.8190593351766762,0.3364587133779871,1
idiom,184,"I 'm so proud of our boy , Johnny - he was head and shoulders above the rest of his class in his sch",1.0,96.81770169808581,1.2092217653916562,-0.8190593351766762,0.39016243021498,1
idiom,185,I do not understand paintings that are avant-garde and I like my art simple and from the present tim,3.0,73.15812248364537,-3.2489864371537163,1.0214866772396625,-2.227499759914054,1
idiom,186,The right to host the next Olympic games has become an apple of discord between the two countries .,1.0,94.64238199674251,0.9685474878806812,-0.8190593351766762,0.14948815270400503,1
